,X,hsanum,savings,trunc_savings,mean_price,p7525_ratio
1476,1476,19063,-55.90891977,-56,"3,005",1.53
1477,1477,19064,-123.3582975,-123,"10,000",10000.00
1478,1478,19064,-123.3582975,-123,"10,000",10000.00
1479,1479,19065,-121.9469649,-122,"1,936",2.20
1480,1480,19065,-121.9469649,-122,"1,936",2.20
1481,1481,19066,-158.837327,-159,"10,000",10000.00
1482,1482,19066,-158.837327,-159,"10,000",10000.00
1483,1483,19066,-158.837327,-159,"10,000",10000.00
1484,1484,19067,NA,"10,000","10,000",10000.00
1485,1485,19069,-121.2006002,-121,"2,162",1.35
1486,1486,19070,NA,"10,000","10,000",10000.00
1487,1487,19071,-128.4374386,-128,"2,012",2.11
1488,1488,19071,-128.4374386,-128,"2,012",2.11
1489,1489,19073,-118.3274969,-118,"2,766",1.28
1490,1490,19075,NA,"10,000","1,703",1.84
1491,1491,19077,-91.09133513,-91,"2,041",2.12
1492,1492,19078,-106.5214214,-107,"10,000",10000.00
1493,1493,19080,-111.8999241,-112,"10,000",10000.00
1494,1494,19080,-111.8999241,-112,"10,000",10000.00
1495,1495,19080,-111.8999241,-112,"10,000",10000.00
1496,1496,19081,NA,"10,000","2,473",2.23
1497,1497,19081,NA,"10,000","2,473",2.23
1498,1498,19082,NA,"10,000","10,000",10000.00
1499,1499,19084,NA,"10,000","10,000",10000.00
1500,1500,19085,-93.64489056,-94,"2,474",2.33
1501,1501,19086,-65.72935416,-66,"10,000",10000.00
1502,1502,19087,-173.7882987,-174,"10,000",10000.00
1503,1503,19088,NA,"10,000","10,000",10000.00
1504,1504,19090,NA,"10,000","10,000",10000.00
1505,1505,19090,NA,"10,000","10,000",10000.00
1506,1506,19091,-144.8299241,-145,"10,000",10000.00
1507,1507,19092,-77.37338487,-77,"10,000",10000.00
1508,1508,19093,-110.9426132,-111,"10,000",10000.00
1509,1509,19093,-110.9426132,-111,"10,000",10000.00
1510,1510,20001,-155.4678614,-155,"2,151",1.61
1511,1511,20002,-209.3044725,-209,"10,000",10000.00
1512,1512,20002,-209.3044725,-209,"10,000",10000.00
1513,1513,20003,NA,"10,000","1,933",1.38
1514,1514,20005,-113.4636743,-113,"1,583",2.63
1515,1515,20006,-109.3043127,-109,"10,000",10000.00
1516,1516,20007,NA,"10,000","10,000",10000.00
1517,1517,20008,NA,"10,000","10,000",10000.00
1518,1518,20009,NA,"10,000","2,164",1.57
1519,1519,20010,-109.5518812,-110,"10,000",10000.00
1520,1520,20011,NA,"10,000","2,106",1.41
1521,1521,20012,NA,"10,000","10,000",10000.00
1522,1522,20013,-116.5352041,-117,"1,914",1.57
1523,1523,20014,-152.3360754,-152,"10,000",10000.00
1524,1524,20015,-113.0930963,-113,"1,561",3.51
1525,1525,20016,-102.48593,-102,"10,000",10000.00
1526,1526,20017,NA,"10,000","10,000",10000.00
1527,1527,20018,NA,"10,000","10,000",10000.00
1528,1528,20019,-147.3725831,-147,"10,000",10000.00
1529,1529,20020,NA,"10,000","10,000",10000.00
1530,1530,20021,-126.0386891,-126,"2,100",1.84
1531,1531,20023,-85.70011636,-86,"10,000",10000.00
1532,1532,20024,NA,"10,000","10,000",10000.00
1533,1533,20025,-77.86673944,-78,"10,000",10000.00
1534,1534,20025,-77.86673944,-78,"10,000",10000.00
1535,1535,20026,-159.5769463,-160,"10,000",10000.00
1536,1536,20027,-85.30076901,-85,"1,833",1.37
1537,1537,20028,NA,"10,000","10,000",10000.00
1538,1538,20029,NA,"10,000","1,416",1.42
1539,1539,20030,-109.1953141,-109,"10,000",10000.00
1540,1540,20031,NA,"10,000","1,533",1.59
1541,1541,20033,NA,"10,000","10,000",10000.00
1542,1542,20035,NA,"10,000","1,539",1.61
1543,1543,21001,NA,"10,000","1,826",2.42
1544,1544,21002,-88.41642695,-88,"10,000",10000.00
1545,1545,21002,-88.41642695,-88,"10,000",10000.00
1546,1546,21002,-88.41642695,-88,"10,000",10000.00
1547,1547,21003,NA,"10,000","2,525",2.53
1548,1548,21003,NA,"10,000","2,525",2.53
1549,1549,21003,NA,"10,000","2,525",2.53
1550,1550,21004,-141.9901555,-142,"10,000",10000.00
1551,1551,21004,-141.9901555,-142,"10,000",10000.00
1552,1552,21004,-141.9901555,-142,"10,000",10000.00
1553,1553,21005,-76.95655642,-77,"1,929",3.33
1554,1554,21006,NA,"10,000","10,000",10000.00
1555,1555,21006,NA,"10,000","10,000",10000.00
1556,1556,21007,NA,"10,000","1,192",1.80
1557,1557,21007,NA,"10,000","1,192",1.80
1558,1558,21008,-61.67183468,-62,"10,000",10000.00
1559,1559,21009,NA,"10,000","2,552",2.59
1560,1560,21010,-91.27572707,-91,"10,000",10000.00
1561,1561,21010,-91.27572707,-91,"10,000",10000.00
1562,1562,21011,-82.96340582,-83,"1,419",2.49
1563,1563,21012,-92.41034953,-92,"10,000",10000.00
1564,1564,21013,-50.42982862,-50,"1,500",4.28
1565,1565,21014,-59.09156872,-59,"10,000",10000.00
1566,1566,21016,-60.69193436,-61,"10,000",10000.00
1567,1567,21017,-79.39665935,-79,"1,266",2.40
1568,1568,21017,-79.39665935,-79,"1,266",2.40
1569,1569,21018,NA,"10,000","10,000",10000.00
1570,1570,21019,-62.28166763,-62,"3,550",1.90
1571,1571,21020,NA,"10,000","10,000",10000.00
1572,1572,21021,NA,"10,000","1,111",1.96
1573,1573,21021,NA,"10,000","1,111",1.96
1574,1574,21022,-61.52714544,-62,"10,000",10000.00
1575,1575,21023,-96.66040645,-97,"1,208",4.05
1576,1576,21024,NA,"10,000","10,000",10000.00
1577,1577,21025,-75.89750319,-76,"10,000",10000.00
1578,1578,21026,NA,"10,000","10,000",10000.00
1579,1579,21028,-105.546343,-106,"10,000",10000.00
1580,1580,21029,-88.48816197,-88,"1,132",1.61
1581,1581,21030,NA,"10,000","10,000",10000.00
1582,1582,21031,NA,"10,000","2,356",2.86
1583,1583,21031,NA,"10,000","2,356",2.86
1584,1584,21033,-53.40507904,-53,"1,836",2.09
1585,1585,22002,NA,"10,000","10,000",10000.00
1586,1586,22003,NA,"10,000","1,588",2.49
1587,1587,22003,NA,"10,000","1,588",2.49
1588,1588,22004,NA,"10,000","10,000",10000.00
1589,1589,22005,NA,"10,000","1,127",1.56
1590,1590,22006,-214.8018914,-215,"10,000",10000.00
1591,1591,22006,-214.8018914,-215,"10,000",10000.00
1592,1592,22006,-214.8018914,-215,"10,000",10000.00
1593,1593,22007,-109.2835772,-109,773,2.06
1594,1594,22007,-109.2835772,-109,773,2.06
1595,1595,22008,NA,"10,000","10,000",10000.00
1596,1596,22009,NA,"10,000","2,330",3.23
1597,1597,22009,NA,"10,000","2,330",3.23
1598,1598,22009,NA,"10,000","2,330",3.23
1599,1599,22010,NA,"10,000","10,000",10000.00
1600,1600,22011,NA,"10,000","1,696",4.06
1601,1601,22011,NA,"10,000","1,696",4.06
1602,1602,22014,NA,"10,000","10,000",10000.00
1603,1603,22014,NA,"10,000","10,000",10000.00
1604,1604,22015,NA,"10,000","1,021",2.17
1605,1605,22018,NA,"10,000","10,000",10000.00
1606,1606,22020,NA,"10,000","10,000",10000.00
1607,1607,22021,-132.0150217,-132,"1,087",1.45
1608,1608,22022,NA,"10,000","10,000",10000.00
1609,1609,22022,NA,"10,000","10,000",10000.00
1610,1610,22023,NA,"10,000","1,040",1.74
1611,1611,22023,NA,"10,000","1,040",1.74
1612,1612,22024,-81.23369084,-81,"10,000",10000.00
1613,1613,22025,-114.2968225,-114,960,2.46
1614,1614,22025,-114.2968225,-114,960,2.46
1615,1615,22026,NA,"10,000","10,000",10000.00
1616,1616,22027,-126.9031847,-127,948,1.96
1617,1617,22027,-126.9031847,-127,948,1.96
1618,1618,22028,NA,"10,000","10,000",10000.00
1619,1619,22031,NA,"10,000","1,312",3.36
1620,1620,22033,NA,"10,000","1,094",1.60
1621,1621,22034,NA,"10,000","10,000",10000.00
1622,1622,22037,NA,"10,000","1,087",1.71
1623,1623,22038,-43.87127907,-44,"10,000",10000.00
1624,1624,22039,NA,"10,000","1,596",2.44
1625,1625,22041,-105.9213619,-106,964,1.50
1626,1626,22042,NA,"10,000","10,000",10000.00
1627,1627,22043,NA,"10,000","2,167",3.65
1628,1628,22045,NA,"10,000","1,034",1.89
1629,1629,22046,-113.5861836,-114,"10,000",10000.00
1630,1630,22047,-158.3991235,-158,"1,041",1.63
1631,1631,22047,-158.3991235,-158,"1,041",1.63
1632,1632,22048,-200.4602622,-200,"10,000",10000.00
1633,1633,22049,NA,"10,000","1,059",1.94
1634,1634,22051,-156.9335361,-157,"1,076",3.10
1635,1635,22051,-156.9335361,-157,"1,076",3.10
1636,1636,22052,NA,"10,000","10,000",10000.00
1637,1637,22053,NA,"10,000","1,513",3.45
1638,1638,22054,NA,"10,000","10,000",10000.00
1639,1639,22054,NA,"10,000","10,000",10000.00
1640,1640,22054,NA,"10,000","10,000",10000.00
1641,1641,22056,NA,"10,000","10,000",10000.00
1642,1642,22056,NA,"10,000","10,000",10000.00
1643,1643,22057,NA,"10,000",992,3.18
1644,1644,22058,-134.8497935,-135,"10,000",10000.00
1645,1645,22058,-134.8497935,-135,"10,000",10000.00
1646,1646,22060,NA,"10,000","10,000",10000.00
1647,1647,22060,NA,"10,000","10,000",10000.00
1648,1648,22061,NA,"10,000",972,1.67
1649,1649,22061,NA,"10,000",972,1.67
1650,1650,22063,NA,"10,000","1,319",1.94
1651,1651,22066,NA,"10,000","10,000",10000.00
1652,1652,22066,NA,"10,000","10,000",10000.00
1653,1653,22067,NA,"10,000","1,169",1.89
1654,1654,22067,NA,"10,000","1,169",1.89
1655,1655,22070,-164.6718589,-165,"10,000",10000.00
1656,1656,22070,-164.6718589,-165,"10,000",10000.00
1657,1657,23002,-98.96824368,-99,"10,000",10000.00
1658,1658,23004,NA,"10,000","10,000",10000.00
1659,1659,23005,-87.01134473,-87,"1,091",2.10
1660,1660,23006,-35.63697414,-36,"10,000",10000.00
1661,1661,23007,-161.1610643,-161,"1,852",1.56
1662,1662,23007,-161.1610643,-161,"1,852",1.56
1663,1663,23008,-125.4592868,-125,"10,000",10000.00
1664,1664,23009,-175.2665576,-175,"2,932",1.57
1665,1665,23009,-175.2665576,-175,"2,932",1.57
1666,1666,23010,-135.2433994,-135,"10,000",10000.00
1667,1667,23012,-131.6207006,-132,"10,000",10000.00
1668,1668,23013,-106.0830184,-106,"1,857",1.42
1669,1669,23014,NA,"10,000","10,000",10000.00
1670,1670,23015,NA,"10,000","2,193",1.77
1671,1671,23016,NA,"10,000","10,000",10000.00
1672,1672,23017,-94.81809707,-95,"1,707",1.64
1673,1673,23018,NA,"10,000","10,000",10000.00
1674,1674,23019,-48.30500091,-48,"2,804",1.27
1675,1675,23020,NA,"10,000","10,000",10000.00
1676,1676,23021,-87.31706694,-87,"2,950",1.67
1677,1677,23022,-167.156542,-167,"10,000",10000.00
1678,1678,23024,NA,"10,000","10,000",10000.00
1679,1679,23026,-225.3119253,-225,"10,000",10000.00
1680,1680,23026,-225.3119253,-225,"10,000",10000.00
1681,1681,23026,-225.3119253,-225,"10,000",10000.00
1682,1682,23027,-77.15018448,-77,"2,001",1.80
1683,1683,23029,-123.6701856,-124,"2,872",1.50
1684,1684,23030,NA,"10,000","10,000",10000.00
1685,1685,23030,NA,"10,000","10,000",10000.00
1686,1686,23031,-144.4608773,-144,"2,242",2.14
1687,1687,23031,-144.4608773,-144,"2,242",2.14
1688,1688,23033,-85.08132254,-85,"10,000",10000.00
1689,1689,23034,NA,"10,000","10,000",10000.00
1690,1690,23035,-59.26874118,-59,"10,000",10000.00
1691,1691,23036,-49.93226351,-50,"10,000",10000.00
1692,1692,23038,NA,"10,000","10,000",10000.00
1693,1693,23039,-107.8361554,-108,"10,000",10000.00
1694,1694,23039,-107.8361554,-108,"10,000",10000.00
1695,1695,23039,-107.8361554,-108,"10,000",10000.00
1696,1696,23040,-47.31536396,-47,"10,000",10000.00
1697,1697,23041,NA,"10,000","10,000",10000.00
1698,1698,23042,NA,"10,000","10,000",10000.00
1699,1699,23042,NA,"10,000","10,000",10000.00
1700,1700,23044,-25.6237854,-26,"10,000",10000.00
1701,1701,23045,NA,"10,000","10,000",10000.00
1702,1702,23047,-54.39921839,-54,"10,000",10000.00
1703,1703,23049,-87.06725482,-87,"10,000",10000.00
1704,1704,23050,-152.9174136,-153,"10,000",10000.00
1705,1705,23051,-148.1211885,-148,"10,000",10000.00
1706,1706,23052,-135.8155836,-136,"10,000",10000.00
1707,1707,23053,-110.3167942,-110,"10,000",10000.00
1708,1708,23053,-110.3167942,-110,"10,000",10000.00
1709,1709,23054,-111.72105,-112,"10,000",10000.00
1710,1710,23055,-85.1836194,-85,"10,000",10000.00
1711,1711,23057,-177.9256953,-178,"10,000",10000.00
1712,1712,23057,-177.9256953,-178,"10,000",10000.00
1713,1713,23057,-177.9256953,-178,"10,000",10000.00
1714,1714,23058,-113.2316798,-113,"10,000",10000.00
1715,1715,23058,-113.2316798,-113,"10,000",10000.00
1716,1716,23062,-138.9093511,-139,"10,000",10000.00
1717,1717,23063,-85.72021656,-86,"10,000",10000.00
1718,1718,23066,NA,"10,000","10,000",10000.00
1719,1719,23066,NA,"10,000","10,000",10000.00
1720,1720,23067,-109.6135715,-110,"10,000",10000.00
1721,1721,23068,NA,"10,000","10,000",10000.00
1722,1722,23069,-104.2179328,-104,"10,000",10000.00
1723,1723,23070,-62.91357182,-63,"10,000",10000.00
1724,1724,23072,-64.03547249,-64,"10,000",10000.00
1725,1725,23073,NA,"10,000","10,000",10000.00
1726,1726,23074,-46.15826161,-46,"10,000",10000.00
1727,1727,23075,NA,"10,000","10,000",10000.00
1728,1728,23076,-122.3894057,-122,"10,000",10000.00
1729,1729,23078,-134.346549,-134,"10,000",10000.00
1730,1730,23078,-134.346549,-134,"10,000",10000.00
1731,1731,23078,-134.346549,-134,"10,000",10000.00
1732,1732,23079,-89.44036661,-89,"10,000",10000.00
1733,1733,23081,-134.0310064,-134,"10,000",10000.00
1734,1734,23081,-134.0310064,-134,"10,000",10000.00
1735,1735,23086,-116.0982254,-116,"10,000",10000.00
1736,1736,23087,-88.95482537,-89,"10,000",10000.00
1737,1737,23088,-39.34542556,-39,"10,000",10000.00
1738,1738,23088,-39.34542556,-39,"10,000",10000.00
1739,1739,23089,NA,"10,000","10,000",10000.00
1740,1740,23091,-142.8318669,-143,"10,000",10000.00
1741,1741,23091,-142.8318669,-143,"10,000",10000.00
1742,1742,23091,-142.8318669,-143,"10,000",10000.00
1743,1743,23092,-104.0076797,-104,"10,000",10000.00
1744,1744,23094,-136.122686,-136,"10,000",10000.00
1745,1745,23095,NA,"10,000","10,000",10000.00
1746,1746,23097,NA,"10,000","10,000",10000.00
1747,1747,23097,NA,"10,000","10,000",10000.00
1748,1748,23098,-89.93402713,-90,"10,000",10000.00
1749,1749,23098,-89.93402713,-90,"10,000",10000.00
1750,1750,23098,-89.93402713,-90,"10,000",10000.00
1751,1751,23099,NA,"10,000","10,000",10000.00
1752,1752,23100,NA,"10,000","10,000",10000.00
1753,1753,23101,-71.3122733,-71,"10,000",10000.00
1754,1754,23104,NA,"10,000","10,000",10000.00
1755,1755,23105,NA,"10,000","10,000",10000.00
1756,1756,23105,NA,"10,000","10,000",10000.00
1757,1757,23105,NA,"10,000","10,000",10000.00
1758,1758,23106,NA,"10,000","10,000",10000.00
1759,1759,23108,NA,"10,000","10,000",10000.00
1760,1760,23109,-81.72291951,-82,"10,000",10000.00
1761,1761,23111,NA,"10,000","10,000",10000.00
1762,1762,23112,-35.26936427,-35,"10,000",10000.00
1763,1763,23113,NA,"10,000","10,000",10000.00
1764,1764,23113,NA,"10,000","10,000",10000.00
1765,1765,23114,NA,"10,000","10,000",10000.00
1766,1766,23115,-140.3914074,-140,"10,000",10000.00
1767,1767,23116,-46.40800629,-46,"10,000",10000.00
1768,1768,23117,NA,"10,000","10,000",10000.00
1769,1769,23118,NA,"10,000","10,000",10000.00
1770,1770,23119,NA,"10,000","10,000",10000.00
1771,1771,23119,NA,"10,000","10,000",10000.00
1772,1772,23119,NA,"10,000","10,000",10000.00
1773,1773,23120,NA,"10,000","10,000",10000.00
1774,1774,23121,NA,"10,000","10,000",10000.00
1775,1775,23121,NA,"10,000","10,000",10000.00
1776,1776,23122,-18.92359223,-19,"10,000",10000.00
1777,1777,23124,NA,"10,000","10,000",10000.00
1778,1778,23124,NA,"10,000","10,000",10000.00
1779,1779,23127,NA,"10,000","10,000",10000.00
1780,1780,24001,NA,"10,000","1,089",2.70
1781,1781,24003,-152.3280112,-152,670,1.50
1782,1782,24005,-166.2889504,-166,774,1.75
1783,1783,24006,-144.7992592,-145,"10,000",10000.00
1784,1784,24008,-186.0575144,-186,"10,000",10000.00
1785,1785,24010,-152.7948497,-153,"10,000",10000.00
1786,1786,24013,-184.1348669,-184,809,1.57
1787,1787,24013,-184.1348669,-184,809,1.57
1788,1788,24017,-150.2513175,-150,766,1.56
1789,1789,24019,-141.7398371,-142,"1,558",2.14
1790,1790,24019,-141.7398371,-142,"1,558",2.14
1791,1791,24020,-125.9050519,-126,"10,000",10000.00
1792,1792,24021,-160.3478952,-160,869,1.50
1793,1793,24023,NA,"10,000","1,385",1.80
1794,1794,24025,-202.2269104,-202,634,1.49
1795,1795,24027,NA,"10,000",691,1.58
1796,1796,24028,-70.52862218,-71,"10,000",10000.00
1797,1797,24029,NA,"10,000","1,207",2.38
1798,1798,24031,NA,"10,000",995,1.70
1799,1799,24032,-125.5296148,-126,"10,000",10000.00
1800,1800,24033,-222.6096551,-223,"1,012",2.44
1801,1801,24037,-116.3648383,-116,700,1.72
1802,1802,24038,-156.3748109,-156,"10,000",10000.00
1803,1803,24040,-139.6196409,-140,"10,000",10000.00
1804,1804,24040,-139.6196409,-140,"10,000",10000.00
1805,1805,24043,NA,"10,000",959,1.23
1806,1806,24044,-130.3946207,-130,"10,000",10000.00
1807,1807,24047,-217.8652713,-218,"1,179",2.49
1808,1808,24052,NA,"10,000","10,000",10000.00
1809,1809,24055,NA,"10,000","10,000",10000.00
1810,1810,24056,-186.5707728,-187,"10,000",10000.00
1811,1811,24059,-222.1510495,-222,"10,000",10000.00
1812,1812,24061,NA,"10,000","10,000",10000.00
1813,1813,24063,NA,"10,000","10,000",10000.00
1814,1814,24064,-156.6953322,-157,"10,000",10000.00
1815,1815,24065,-117.5786633,-118,"10,000",10000.00
1816,1816,24066,-181.7904301,-182,"10,000",10000.00
1817,1817,24071,-257.5760443,-258,"10,000",10000.00
1818,1818,24072,NA,"10,000","10,000",10000.00
1819,1819,24073,-236.9330708,-237,"10,000",10000.00
1820,1820,24074,NA,"10,000","10,000",10000.00
1821,1821,24076,-144.0660812,-144,"10,000",10000.00
1822,1822,24076,-144.0660812,-144,"10,000",10000.00
1823,1823,24076,-144.0660812,-144,"10,000",10000.00
1824,1824,24077,-211.7820542,-212,"10,000",10000.00
1825,1825,24078,NA,"10,000","10,000",10000.00
1826,1826,24080,NA,"10,000","10,000",10000.00
1827,1827,24081,-146.7720793,-147,"10,000",10000.00
1828,1828,24084,-125.4344308,-125,"10,000",10000.00
1829,1829,24085,-248.3917491,-248,"10,000",10000.00
1830,1830,24086,NA,"10,000","10,000",10000.00
1831,1831,24087,-154.3924298,-154,"10,000",10000.00
1832,1832,24088,NA,"10,000","10,000",10000.00
1833,1833,24090,-243.7264545,-244,"10,000",10000.00
1834,1834,24091,-158.076042,-158,"10,000",10000.00
1835,1835,24093,NA,"10,000","10,000",10000.00
1836,1836,24095,NA,"10,000","10,000",10000.00
1837,1837,24097,-123.2587697,-123,"10,000",10000.00
1838,1838,24098,-176.1393769,-176,"10,000",10000.00
1839,1839,24100,NA,"10,000","10,000",10000.00
1840,1840,24100,NA,"10,000","10,000",10000.00
1841,1841,24101,-185.6769285,-186,"10,000",10000.00
1842,1842,24101,-185.6769285,-186,"10,000",10000.00
1843,1843,24103,-100.8247807,-101,"10,000",10000.00
1844,1844,24104,NA,"10,000","10,000",10000.00
1845,1845,24105,NA,"10,000","10,000",10000.00
1846,1846,24106,-123.6544101,-124,"10,000",10000.00
1847,1847,24113,-166.0089868,-166,"10,000",10000.00
1848,1848,24113,-166.0089868,-166,"10,000",10000.00
1849,1849,24115,NA,"10,000","10,000",10000.00
1850,1850,24116,-115.3672701,-115,"10,000",10000.00
1851,1851,24116,-115.3672701,-115,"10,000",10000.00
1852,1852,24116,-115.3672701,-115,"10,000",10000.00
1853,1853,24117,NA,"10,000","10,000",10000.00
1854,1854,24118,NA,"10,000","10,000",10000.00
1855,1855,24120,NA,"10,000","10,000",10000.00
1856,1856,24124,-158.1201656,-158,"10,000",10000.00
1857,1857,24126,NA,"10,000","10,000",10000.00
1858,1858,24127,NA,"10,000","10,000",10000.00
1859,1859,24128,-134.751283,-135,"10,000",10000.00
1860,1860,24129,-167.909388,-168,"10,000",10000.00
1861,1861,24131,-227.0304061,-227,"10,000",10000.00
1862,1862,24135,-156.6530599,-157,"10,000",10000.00
1863,1863,24137,-328.2447024,-328,"10,000",10000.00
1864,1864,25003,NA,"10,000","2,163",2.54
1865,1865,25004,-192.2263534,-192,"10,000",10000.00
1866,1866,25004,-192.2263534,-192,"10,000",10000.00
1867,1867,25006,-137.183498,-137,"10,000",10000.00
1868,1868,25008,NA,"10,000","10,000",10000.00
1869,1869,25008,NA,"10,000","10,000",10000.00
1870,1870,25009,-183.002502,-183,"1,622",2.14
1871,1871,25011,-144.609016,-145,"1,604",3.94
1872,1872,25012,NA,"10,000","10,000",10000.00
1873,1873,25014,-66.28265561,-66,"10,000",10000.00
1874,1874,25015,-110.8654925,-111,"1,411",2.31
1875,1875,25017,-137.8404737,-138,"1,494",2.39
1876,1876,25018,-202.8321065,-203,"10,000",10000.00
1877,1877,25020,-53.20142782,-53,"10,000",10000.00
1878,1878,25021,-148.5830603,-149,"1,519",2.31
1879,1879,25022,-154.245088,-154,"10,000",10000.00
1880,1880,25025,-119.1629415,-119,"1,832",1.56
1881,1881,25026,-92.84736837,-93,"10,000",10000.00
1882,1882,25027,-72.88546078,-73,"1,486",2.88
1883,1883,25029,-169.0956681,-169,"10,000",10000.00
1884,1884,25030,-204.8464583,-205,"10,000",10000.00
1885,1885,25031,-162.105687,-162,"10,000",10000.00
1886,1886,25032,-157.4760725,-157,"10,000",10000.00
1887,1887,25033,-61.75438259,-62,"10,000",10000.00
